well_id	well_id_96	well_id_96_no0	plate_id	F1_AP	F1_F1	F1_ID	F1	BLOCK_ID	PAR_ID	IS_ANC	AP1_ID	SEX	strain_id	parent
D18	B09	B9	plate4			D02_	0	3	F01		D02_A1.1_A05_1	ASEX	D02	D02
D20	B10	B10	plate4			C03_	0	3	A04		C03_A3_H11_1	SEX	C03	C03
D22	B11	B11	plate4			D05_	0	3	F12		D05_A1.1_C12_1	ASEX	D05	D05
D24	B12	B12	plate4			B04_	0	3	E07		B04_A1.1_A02_1	ASEX	B04	B04
F02	C01	C1	plate4	A10	C01	G04_C01	1	3			G04_A3_H09_1	SEX	G04_C01	G04
F04	C02	C2	plate4	A10	C02	G04_C02	1	3			G04_A3_H09_1	SEX	G04_C02	G04
F06	C03	C3	plate4	A10	C03	G04_C03	1	3			G04_A3_H09_1	SEX	G04_C03	G04
F08	C04	C4	plate4	A10	C04	G04_C04	1	3			G04_A3_H09_1	SEX	G04_C04	G04
F10	C05	C5	plate4	A10	C05	G04_C05	1	3			G04_A3_H09_1	SEX	G04_C05	G04
F12	C06	C6	plate4	A10	C06	G04_C06	1	3			G04_A3_H09_1	SEX	G04_C06	G04
F14	C07	C7	plate4	A10	C07	G04_C07	1	3			G04_A3_H09_1	SEX	G04_C07	G04
F16	C08	C8	plate4	A10	C08	G04_C08	1	3			G04_A3_H09_1	SEX	G04_C08	G04
F18	C09	C9	plate4			F02_	0	3	A02		F02_A1.1_A11_1	ASEX	F02	F02
F20	C10	C10	plate4			D03_	0	3	E04		D03_A3_B12_1	SEX	D03	D03
F22	C11	C11	plate4			A06_	0	3	C06		A06_A3_H07_1	SEX	A06	A06
F24	C12	C12	plate4			C04_	0	3	A08		C04_A3_H02_1	SEX	C04	C04
H02	D01	D1	plate4	F12	C01	D05_C01	1	3			D05_A1.1_C12_1	ASEX	D05_C01	D05
H04	D02	D2	plate4	F12	C02	D05_C02	1	3			D05_A1.1_C12_1	ASEX	D05_C02	D05
H06	D03	D3	plate4	F12	C03	D05_C03	1	3			D05_A1.1_C12_1	ASEX	D05_C03	D05
H08	D04	D4	plate4	F12	C04	D05_C04	1	3			D05_A1.1_C12_1	ASEX	D05_C04	D05
H10	D05	D5	plate4	F12	C05	D05_C05	1	3			D05_A1.1_C12_1	ASEX	D05_C05	D05
H12	D06	D6	plate4	F12	C06	D05_C06	1	3			D05_A1.1_C12_1	ASEX	D05_C06	D05
H14	D07	D7	plate4	F12	C07	D05_C07	1	3			D05_A1.1_C12_1	ASEX	D05_C07	D05
H16	D08	D8	plate4	F12	C08	D05_C08	1	3			D05_A1.1_C12_1	ASEX	D05_C08	D05
H18	D09	D9	plate4			G02_	0	3	E02		G02_A1.1_H02_1	ASEX	G02	G02
H20	D10	D10	plate4			H05_	0	3	G04		H05_A1.1_D12_1	ASEX	H05	H05
H22	D11	D11	plate4			G03_	0	3	E06		G03_A1.1_B12_1	ASEX	G03	G03
H24	D12	D12	plate4			D06_	0	3	C08		D06_A1.1_H11_1	ASEX	D06	D06
J02	E01	E1	plate4	A08	D01	C04_D01	1	3			C04_A3_H02_1	SEX	C04_D01	C04
J04	E02	E2	plate4	A08	D02	C04_D02	1	3			C04_A3_H02_1	SEX	C04_D02	C04
J06	E03	E3	plate4	A08	D03	C04_D03	1	3			C04_A3_H02_1	SEX	C04_D03	C04
J08	E04	E4	plate4	A08	D04	C04_D04	1	3			C04_A3_H02_1	SEX	C04_D04	C04
J10	E05	E5	plate4	A08	D05	C04_D05	1	3			C04_A3_H02_1	SEX	C04_D05	C04
J12	E06	E6	plate4	A08	D06	C04_D06	1	3			C04_A3_H02_1	SEX	C04_D06	C04
J14	E07	E7	plate4	A08	D07	C04_D07	1	3			C04_A3_H02_1	SEX	C04_D07	C04
J16	E08	E8	plate4	A08	D08	C04_D08	1	3			C04_A3_H02_1	SEX	C04_D08	C04
J18	E09	E9	plate4			NA_	0	3	MJM36_G3	1	NA	NA	NA	NA
J20	E10	E10	plate4			NA_	0	3	BCAL-B1	1	NA	NA	NA	NA
J22	E11	E11	plate4			NA_	0	3	BCAL-C1	1	NA	NA	NA	NA
J24	E12	E12	plate4			NA_	0	3	MJM36_C5	1	NA	NA	NA	NA
L02	F01	F1	plate4	E08	D01	D04_D01	1	3			D04_A1.1_H06_1	ASEX	D04_D01	D04
L04	F02	F2	plate4	E08	D02	D04_D02	1	3			D04_A1.1_H06_1	ASEX	D04_D02	D04
L06	F03	F3	plate4	E08	D03	D04_D03	1	3			D04_A1.1_H06_1	ASEX	D04_D03	D04
L08	F04	F4	plate4	E08	D04	D04_D04	1	3			D04_A1.1_H06_1	ASEX	D04_D04	D04
L10	F05	F5	plate4	E08	D05	D04_D05	1	3			D04_A1.1_H06_1	ASEX	D04_D05	D04
L12	F06	F6	plate4	E08	D06	D04_D06	1	3			D04_A1.1_H06_1	ASEX	D04_D06	D04
L14	F07	F7	plate4	E08	D07	D04_D07	1	3			D04_A1.1_H06_1	ASEX	D04_D07	D04
L16	F08	F8	plate4	E08	D08	D04_D08	1	3			D04_A1.1_H06_1	ASEX	D04_D08	D04
L18	F09	F9	plate4			D04_	0	3	E08		D04_A1.1_H06_1	ASEX	D04	D04
L20	F10	F10	plate4			F04_	0	3	E09		F04_A3_B01_1	SEX	F04	F04
L22	F11	F11	plate4			F06_	0	3	C10		F06_A3_A11_1	SEX	F06	F06
L24	F12	F12	plate4			B05_	0	3	E11		B05_A1.1_G01_1	ASEX	B05	B05
N02	G01	G1	plate4	A10	D01	G04_D01	1	3			G04_A3_H09_1	SEX	G04_D01	G04
N04	G02	G2	plate4	A10	D02	G04_D02	1	3			G04_A3_H09_1	SEX	G04_D02	G04
N06	G03	G3	plate4	A10	D03	G04_D03	1	3			G04_A3_H09_1	SEX	G04_D03	G04
N08	G04	G4	plate4	A10	D04	G04_D04	1	3			G04_A3_H09_1	SEX	G04_D04	G04
N10	G05	G5	plate4	A10	D05	G04_D05	1	3			G04_A3_H09_1	SEX	G04_D05	G04
N12	G06	G6	plate4	A10	D06	G04_D06	1	3			G04_A3_H09_1	SEX	G04_D06	G04
N14	G07	G7	plate4	A10	D07	G04_D07	1	3			G04_A3_H09_1	SEX	G04_D07	G04
N16	G08	G8	plate4	A10	D08	G04_D08	1	3			G04_A3_H09_1	SEX	G04_D08	G04
N18	G09	G9	plate4			E04_	0	3	A09		E04_A3_G01_1	SEX	E04	E04
N20	G10	G10	plate4			G04_	0	3	A10		G04_A3_H09_1	SEX	G04	G04
N22	G11	G11	plate4			H04_	0	3	E10		H04_A3_A02_1	SEX	H04	H04
N24	G12	G12	plate4			NA_	0	3	MJM36_D5	1	NA	NA	NA	NA
P02	H01	H1	plate4	F12	D01	D05_D01	1	3			D05_A1.1_C12_1	ASEX	D05_D01	D05
P04	H02	H2	plate4	F12	D02	D05_D02	1	3			D05_A1.1_C12_1	ASEX	D05_D02	D05
P06	H03	H3	plate4	F12	D03	D05_D03	1	3			D05_A1.1_C12_1	ASEX	D05_D03	D05
P08	H04	H4	plate4	F12	D04	D05_D04	1	3			D05_A1.1_C12_1	ASEX	D05_D04	D05
P10	H05	H5	plate4	F12	D05	D05_D05	1	3			D05_A1.1_C12_1	ASEX	D05_D05	D05
P12	H06	H6	plate4	F12	D06	D05_D06	1	3			D05_A1.1_C12_1	ASEX	D05_D06	D05
P14	H07	H7	plate4	F12	D07	D05_D07	1	3			D05_A1.1_C12_1	ASEX	D05_D07	D05
P16	H08	H8	plate4	F12	D08	D05_D08	1	3			D05_A1.1_C12_1	ASEX	D05_D08	D05
P18	H09	H9	plate4			NA_	0	3	MJM36_H3	1	NA	NA	NA	NA
P20	H10	H10	plate4			NA_	0	3	BCAL-B2	1	NA	NA	NA	NA
P22	H11	H11	plate4			NA_	0	3	BCAL-C2	1	NA	NA	NA	NA
P24	H12	H12	plate4			NA_	0	3	BLANK		NA	NA	NA	NA
A01	A01	A1	plate1	F12	A01	D05_A01	1	4			D05_A1.1_C12_1	ASEX	D05_A01	D05
A03	A02	A2	plate1	F12	A02	D05_A02	1	4			D05_A1.1_C12_1	ASEX	D05_A02	D05
A05	A03	A3	plate1	F12	A03	D05_A03	1	4			D05_A1.1_C12_1	ASEX	D05_A03	D05
A07	A04	A4	plate1	F12	A04	D05_A04	1	4			D05_A1.1_C12_1	ASEX	D05_A04	D05
A09	A05	A5	plate1	F12	A05	D05_A05	1	4			D05_A1.1_C12_1	ASEX	D05_A05	D05
A11	A06	A6	plate1	F12	A06	D05_A06	1	4			D05_A1.1_C12_1	ASEX	D05_A06	D05
A13	A07	A7	plate1	F12	A07	D05_A07	1	4			D05_A1.1_C12_1	ASEX	D05_A07	D05
A15	A08	A8	plate1	F12	A08	D05_A08	1	4			D05_A1.1_C12_1	ASEX	D05_A08	D05
A17	A09	A9	plate1			C02_	0	4	B01		C02_A3_A03_1	SEX	C02	C02
A19	A10	A10	plate1			A03_	0	4	A03		A03_A1.1_A12_1	ASEX	A03	A03
A21	A11	A11	plate1			E03_	0	4	A05		E03_A3_H03_1	SEX	E03	E03
A23	A12	A12	plate1			A04_	0	4	A07		A04_A3_G12_1	SEX	A04	A04
C01	B01	B1	plate1	A08	A01	C04_A01	1	4			C04_A3_H02_1	SEX	C04_A01	C04
C03	B02	B2	plate1	A08	A02	C04_A02	1	4			C04_A3_H02_1	SEX	C04_A02	C04
C05	B03	B3	plate1	A08	A03	C04_A03	1	4			C04_A3_H02_1	SEX	C04_A03	C04
C07	B04	B4	plate1	A08	A04	C04_A04	1	4			C04_A3_H02_1	SEX	C04_A04	C04
C09	B05	B5	plate1	A08	A05	C04_A05	1	4			C04_A3_H02_1	SEX	C04_A05	C04
C11	B06	B6	plate1	A08	A06	C04_A06	1	4			C04_A3_H02_1	SEX	C04_A06	C04
C13	B07	B7	plate1	A08	A07	C04_A07	1	4			C04_A3_H02_1	SEX	C04_A07	C04
C15	B08	B8	plate1	A08	A08	C04_A08	1	4			C04_A3_H02_1	SEX	C04_A08	C04
C17	B09	B9	plate1			D02_	0	4	F01		D02_A1.1_A05_1	ASEX	D02	D02
C19	B10	B10	plate1			C03_	0	4	A04		C03_A3_H11_1	SEX	C03	C03
C21	B11	B11	plate1			D05_	0	4	F12		D05_A1.1_C12_1	ASEX	D05	D05
C23	B12	B12	plate1			B04_	0	4	E07		B04_A1.1_A02_1	ASEX	B04	B04
E01	C01	C1	plate1	E08	A01	D04_A01	1	4			D04_A1.1_H06_1	ASEX	D04_A01	D04
E03	C02	C2	plate1	E08	A02	D04_A02	1	4			D04_A1.1_H06_1	ASEX	D04_A02	D04
E05	C03	C3	plate1	E08	A03	D04_A03	1	4			D04_A1.1_H06_1	ASEX	D04_A03	D04
E07	C04	C4	plate1	E08	A04	D04_A04	1	4			D04_A1.1_H06_1	ASEX	D04_A04	D04
E09	C05	C5	plate1	E08	A05	D04_A05	1	4			D04_A1.1_H06_1	ASEX	D04_A05	D04
E11	C06	C6	plate1	E08	A06	D04_A06	1	4			D04_A1.1_H06_1	ASEX	D04_A06	D04
E13	C07	C7	plate1	E08	A07	D04_A07	1	4			D04_A1.1_H06_1	ASEX	D04_A07	D04
E15	C08	C8	plate1	E08	A08	D04_A08	1	4			D04_A1.1_H06_1	ASEX	D04_A08	D04
E17	C09	C9	plate1			F02_	0	4	A02		F02_A1.1_A11_1	ASEX	F02	F02
E19	C10	C10	plate1			D03_	0	4	E04		D03_A3_B12_1	SEX	D03	D03
E21	C11	C11	plate1			A06_	0	4	C06		A06_A3_H07_1	SEX	A06	A06
E23	C12	C12	plate1			C04_	0	4	A08		C04_A3_H02_1	SEX	C04	C04
G01	D01	D1	plate1	A10	A01	G04_A01	1	4			G04_A3_H09_1	SEX	G04_A01	G04
G03	D02	D2	plate1	A10	A02	G04_A02	1	4			G04_A3_H09_1	SEX	G04_A02	G04
G05	D03	D3	plate1	A10	A03	G04_A03	1	4			G04_A3_H09_1	SEX	G04_A03	G04
G07	D04	D4	plate1	A10	A04	G04_A04	1	4			G04_A3_H09_1	SEX	G04_A04	G04
G09	D05	D5	plate1	A10	A05	G04_A05	1	4			G04_A3_H09_1	SEX	G04_A05	G04
G11	D06	D6	plate1	A10	A06	G04_A06	1	4			G04_A3_H09_1	SEX	G04_A06	G04
G13	D07	D7	plate1	A10	A07	G04_A07	1	4			G04_A3_H09_1	SEX	G04_A07	G04
G15	D08	D8	plate1	A10	A08	G04_A08	1	4			G04_A3_H09_1	SEX	G04_A08	G04
G17	D09	D9	plate1			G02_	0	4	E02		G02_A1.1_H02_1	ASEX	G02	G02
G19	D10	D10	plate1			H05_	0	4	G04		H05_A1.1_D12_1	ASEX	H05	H05
G21	D11	D11	plate1			G03_	0	4	E06		G03_A1.1_B12_1	ASEX	G03	G03
G23	D12	D12	plate1			D06_	0	4	C08		D06_A1.1_H11_1	ASEX	D06	D06
I01	E01	E1	plate1	F12	B01	D05_B01	1	4			D05_A1.1_C12_1	ASEX	D05_B01	D05
I03	E02	E2	plate1	F12	B02	D05_B02	1	4			D05_A1.1_C12_1	ASEX	D05_B02	D05
I05	E03	E3	plate1	F12	B03	D05_B03	1	4			D05_A1.1_C12_1	ASEX	D05_B03	D05
I07	E04	E4	plate1	F12	B04	D05_B04	1	4			D05_A1.1_C12_1	ASEX	D05_B04	D05
I09	E05	E5	plate1	F12	B05	D05_B05	1	4			D05_A1.1_C12_1	ASEX	D05_B05	D05
I11	E06	E6	plate1	F12	B06	D05_B06	1	4			D05_A1.1_C12_1	ASEX	D05_B06	D05
I13	E07	E7	plate1	F12	B07	D05_B07	1	4			D05_A1.1_C12_1	ASEX	D05_B07	D05
I15	E08	E8	plate1	F12	B08	D05_B08	1	4			D05_A1.1_C12_1	ASEX	D05_B08	D05
I17	E09	E9	plate1			NA_	0	4	MJM36_G3	1	NA	NA	NA	NA
I19	E10	E10	plate1			NA_	0	4	BCAL-B1	1	NA	NA	NA	NA
I21	E11	E11	plate1			NA_	0	4	BCAL-C1	1	NA	NA	NA	NA
I23	E12	E12	plate1			NA_	0	4	MJM36_C5	1	NA	NA	NA	NA
K01	F01	F1	plate1	A08	B01	C04_B01	1	4			C04_A3_H02_1	SEX	C04_B01	C04
K03	F02	F2	plate1	A08	B02	C04_B02	1	4			C04_A3_H02_1	SEX	C04_B02	C04
K05	F03	F3	plate1	A08	B03	C04_B03	1	4			C04_A3_H02_1	SEX	C04_B03	C04
K07	F04	F4	plate1	A08	B04	C04_B04	1	4			C04_A3_H02_1	SEX	C04_B04	C04
K09	F05	F5	plate1	A08	B05	C04_B05	1	4			C04_A3_H02_1	SEX	C04_B05	C04
K11	F06	F6	plate1	A08	B06	C04_B06	1	4			C04_A3_H02_1	SEX	C04_B06	C04
K13	F07	F7	plate1	A08	B07	C04_B07	1	4			C04_A3_H02_1	SEX	C04_B07	C04
K15	F08	F8	plate1	A08	B08	C04_B08	1	4			C04_A3_H02_1	SEX	C04_B08	C04
K17	F09	F9	plate1			D04_	0	4	E08		D04_A1.1_H06_1	ASEX	D04	D04
K19	F10	F10	plate1			F04_	0	4	E09		F04_A3_B01_1	SEX	F04	F04
K21	F11	F11	plate1			F06_	0	4	C10		F06_A3_A11_1	SEX	F06	F06
K23	F12	F12	plate1			B05_	0	4	E11		B05_A1.1_G01_1	ASEX	B05	B05
M01	G01	G1	plate1	E08	B01	D04_B01	1	4			D04_A1.1_H06_1	ASEX	D04_B01	D04
M03	G02	G2	plate1	E08	B02	D04_B02	1	4			D04_A1.1_H06_1	ASEX	D04_B02	D04
M05	G03	G3	plate1	E08	B03	D04_B03	1	4			D04_A1.1_H06_1	ASEX	D04_B03	D04
M07	G04	G4	plate1	E08	B04	D04_B04	1	4			D04_A1.1_H06_1	ASEX	D04_B04	D04
M09	G05	G5	plate1	E08	B05	D04_B05	1	4			D04_A1.1_H06_1	ASEX	D04_B05	D04
M11	G06	G6	plate1	E08	B06	D04_B06	1	4			D04_A1.1_H06_1	ASEX	D04_B06	D04
M13	G07	G7	plate1	E08	B07	D04_B07	1	4			D04_A1.1_H06_1	ASEX	D04_B07	D04
M15	G08	G8	plate1	E08	B08	D04_B08	1	4			D04_A1.1_H06_1	ASEX	D04_B08	D04
M17	G09	G9	plate1			E04_	0	4	A09		E04_A3_G01_1	SEX	E04	E04
M19	G10	G10	plate1			G04_	0	4	A10		G04_A3_H09_1	SEX	G04	G04
M21	G11	G11	plate1			H04_	0	4	E10		H04_A3_A02_1	SEX	H04	H04
M23	G12	G12	plate1			NA_	0	4	MJM36_D5	1	NA	NA	NA	NA
O01	H01	H1	plate1	A10	B01	G04_B01	1	4			G04_A3_H09_1	SEX	G04_B01	G04
O03	H02	H2	plate1	A10	B02	G04_B02	1	4			G04_A3_H09_1	SEX	G04_B02	G04
O05	H03	H3	plate1	A10	B03	G04_B03	1	4			G04_A3_H09_1	SEX	G04_B03	G04
O07	H04	H4	plate1	A10	B04	G04_B04	1	4			G04_A3_H09_1	SEX	G04_B04	G04
O09	H05	H5	plate1	A10	B05	G04_B05	1	4			G04_A3_H09_1	SEX	G04_B05	G04
O11	H06	H6	plate1	A10	B06	G04_B06	1	4			G04_A3_H09_1	SEX	G04_B06	G04
O13	H07	H7	plate1	A10	B07	G04_B07	1	4			G04_A3_H09_1	SEX	G04_B07	G04
O15	H08	H8	plate1	A10	B08	G04_B08	1	4			G04_A3_H09_1	SEX	G04_B08	G04
O17	H09	H9	plate1			NA_	0	4	MJM36_H3	1	NA	NA	NA	NA
O19	H10	H10	plate1			NA_	0	4	BCAL-B2	1	NA	NA	NA	NA
O21	H11	H11	plate1			NA_	0	4	BCAL-C2	1	NA	NA	NA	NA
O23	H12	H12	plate1			NA_	0	4	BLANK		NA	NA	NA	NA
A02	A01	A1	plate2	A08	C01	C04_C01	1	4			C04_A3_H02_1	SEX	C04_C01	C04
A04	A02	A2	plate2	A08	C02	C04_C02	1	4			C04_A3_H02_1	SEX	C04_C02	C04
A06	A03	A3	plate2	A08	C03	C04_C03	1	4			C04_A3_H02_1	SEX	C04_C03	C04
A08	A04	A4	plate2	A08	C04	C04_C04	1	4			C04_A3_H02_1	SEX	C04_C04	C04
A10	A05	A5	plate2	A08	C05	C04_C05	1	4			C04_A3_H02_1	SEX	C04_C05	C04
A12	A06	A6	plate2	A08	C06	C04_C06	1	4			C04_A3_H02_1	SEX	C04_C06	C04
A14	A07	A7	plate2	A08	C07	C04_C07	1	4			C04_A3_H02_1	SEX	C04_C07	C04
A16	A08	A8	plate2	A08	C08	C04_C08	1	4			C04_A3_H02_1	SEX	C04_C08	C04
A18	A09	A9	plate2			C02_	0	4	B01		C02_A3_A03_1	SEX	C02	C02
A20	A10	A10	plate2			A03_	0	4	A03		A03_A1.1_A12_1	ASEX	A03	A03
A22	A11	A11	plate2			E03_	0	4	A05		E03_A3_H03_1	SEX	E03	E03
A24	A12	A12	plate2			A04_	0	4	A07		A04_A3_G12_1	SEX	A04	A04
C02	B01	B1	plate2	E08	C01	D04_C01	1	4			D04_A1.1_H06_1	ASEX	D04_C01	D04
C04	B02	B2	plate2	E08	C02	D04_C02	1	4			D04_A1.1_H06_1	ASEX	D04_C02	D04
C06	B03	B3	plate2	E08	C03	D04_C03	1	4			D04_A1.1_H06_1	ASEX	D04_C03	D04
C08	B04	B4	plate2	E08	C04	D04_C04	1	4			D04_A1.1_H06_1	ASEX	D04_C04	D04
C10	B05	B5	plate2	E08	C05	D04_C05	1	4			D04_A1.1_H06_1	ASEX	D04_C05	D04
C12	B06	B6	plate2	E08	C06	D04_C06	1	4			D04_A1.1_H06_1	ASEX	D04_C06	D04
C14	B07	B7	plate2	E08	C07	D04_C07	1	4			D04_A1.1_H06_1	ASEX	D04_C07	D04
C16	B08	B8	plate2	E08	C08	D04_C08	1	4			D04_A1.1_H06_1	ASEX	D04_C08	D04
C18	B09	B9	plate2			D02_	0	4	F01		D02_A1.1_A05_1	ASEX	D02	D02
C20	B10	B10	plate2			C03_	0	4	A04		C03_A3_H11_1	SEX	C03	C03
C22	B11	B11	plate2			D05_	0	4	F12		D05_A1.1_C12_1	ASEX	D05	D05
C24	B12	B12	plate2			B04_	0	4	E07		B04_A1.1_A02_1	ASEX	B04	B04
E02	C01	C1	plate2	A10	C01	G04_C01	1	4			G04_A3_H09_1	SEX	G04_C01	G04
E04	C02	C2	plate2	A10	C02	G04_C02	1	4			G04_A3_H09_1	SEX	G04_C02	G04
E06	C03	C3	plate2	A10	C03	G04_C03	1	4			G04_A3_H09_1	SEX	G04_C03	G04
E08	C04	C4	plate2	A10	C04	G04_C04	1	4			G04_A3_H09_1	SEX	G04_C04	G04
E10	C05	C5	plate2	A10	C05	G04_C05	1	4			G04_A3_H09_1	SEX	G04_C05	G04
E12	C06	C6	plate2	A10	C06	G04_C06	1	4			G04_A3_H09_1	SEX	G04_C06	G04
E14	C07	C7	plate2	A10	C07	G04_C07	1	4			G04_A3_H09_1	SEX	G04_C07	G04
E16	C08	C8	plate2	A10	C08	G04_C08	1	4			G04_A3_H09_1	SEX	G04_C08	G04
E18	C09	C9	plate2			F02_	0	4	A02		F02_A1.1_A11_1	ASEX	F02	F02
E20	C10	C10	plate2			D03_	0	4	E04		D03_A3_B12_1	SEX	D03	D03
E22	C11	C11	plate2			A06_	0	4	C06		A06_A3_H07_1	SEX	A06	A06
E24	C12	C12	plate2			C04_	0	4	A08		C04_A3_H02_1	SEX	C04	C04
G02	D01	D1	plate2	F12	C01	D05_C01	1	4			D05_A1.1_C12_1	ASEX	D05_C01	D05
G04	D02	D2	plate2	F12	C02	D05_C02	1	4			D05_A1.1_C12_1	ASEX	D05_C02	D05
G06	D03	D3	plate2	F12	C03	D05_C03	1	4			D05_A1.1_C12_1	ASEX	D05_C03	D05
G08	D04	D4	plate2	F12	C04	D05_C04	1	4			D05_A1.1_C12_1	ASEX	D05_C04	D05
G10	D05	D5	plate2	F12	C05	D05_C05	1	4			D05_A1.1_C12_1	ASEX	D05_C05	D05
G12	D06	D6	plate2	F12	C06	D05_C06	1	4			D05_A1.1_C12_1	ASEX	D05_C06	D05
G14	D07	D7	plate2	F12	C07	D05_C07	1	4			D05_A1.1_C12_1	ASEX	D05_C07	D05
G16	D08	D8	plate2	F12	C08	D05_C08	1	4			D05_A1.1_C12_1	ASEX	D05_C08	D05
G18	D09	D9	plate2			G02_	0	4	E02		G02_A1.1_H02_1	ASEX	G02	G02
G20	D10	D10	plate2			H05_	0	4	G04		H05_A1.1_D12_1	ASEX	H05	H05
G22	D11	D11	plate2			G03_	0	4	E06		G03_A1.1_B12_1	ASEX	G03	G03
G24	D12	D12	plate2			D06_	0	4	C08		D06_A1.1_H11_1	ASEX	D06	D06
I02	E01	E1	plate2	A08	D01	C04_D01	1	4			C04_A3_H02_1	SEX	C04_D01	C04
I04	E02	E2	plate2	A08	D02	C04_D02	1	4			C04_A3_H02_1	SEX	C04_D02	C04
I06	E03	E3	plate2	A08	D03	C04_D03	1	4			C04_A3_H02_1	SEX	C04_D03	C04
I08	E04	E4	plate2	A08	D04	C04_D04	1	4			C04_A3_H02_1	SEX	C04_D04	C04
I10	E05	E5	plate2	A08	D05	C04_D05	1	4			C04_A3_H02_1	SEX	C04_D05	C04
I12	E06	E6	plate2	A08	D06	C04_D06	1	4			C04_A3_H02_1	SEX	C04_D06	C04
I14	E07	E7	plate2	A08	D07	C04_D07	1	4			C04_A3_H02_1	SEX	C04_D07	C04
I16	E08	E8	plate2	A08	D08	C04_D08	1	4			C04_A3_H02_1	SEX	C04_D08	C04
I18	E09	E9	plate2			NA_	0	4	MJM36_G3	1	NA	NA	NA	NA
I20	E10	E10	plate2			NA_	0	4	BCAL-B1	1	NA	NA	NA	NA
I22	E11	E11	plate2			NA_	0	4	BCAL-C1	1	NA	NA	NA	NA
I24	E12	E12	plate2			NA_	0	4	MJM36_C5	1	NA	NA	NA	NA
K02	F01	F1	plate2	E08	D01	D04_D01	1	4			D04_A1.1_H06_1	ASEX	D04_D01	D04
K04	F02	F2	plate2	E08	D02	D04_D02	1	4			D04_A1.1_H06_1	ASEX	D04_D02	D04
K06	F03	F3	plate2	E08	D03	D04_D03	1	4			D04_A1.1_H06_1	ASEX	D04_D03	D04
K08	F04	F4	plate2	E08	D04	D04_D04	1	4			D04_A1.1_H06_1	ASEX	D04_D04	D04
K10	F05	F5	plate2	E08	D05	D04_D05	1	4			D04_A1.1_H06_1	ASEX	D04_D05	D04
K12	F06	F6	plate2	E08	D06	D04_D06	1	4			D04_A1.1_H06_1	ASEX	D04_D06	D04
K14	F07	F7	plate2	E08	D07	D04_D07	1	4			D04_A1.1_H06_1	ASEX	D04_D07	D04
K16	F08	F8	plate2	E08	D08	D04_D08	1	4			D04_A1.1_H06_1	ASEX	D04_D08	D04
K18	F09	F9	plate2			D04_	0	4	E08		D04_A1.1_H06_1	ASEX	D04	D04
K20	F10	F10	plate2			F04_	0	4	E09		F04_A3_B01_1	SEX	F04	F04
K22	F11	F11	plate2			F06_	0	4	C10		F06_A3_A11_1	SEX	F06	F06
K24	F12	F12	plate2			B05_	0	4	E11		B05_A1.1_G01_1	ASEX	B05	B05
M02	G01	G1	plate2	A10	D01	G04_D01	1	4			G04_A3_H09_1	SEX	G04_D01	G04
M04	G02	G2	plate2	A10	D02	G04_D02	1	4			G04_A3_H09_1	SEX	G04_D02	G04
M06	G03	G3	plate2	A10	D03	G04_D03	1	4			G04_A3_H09_1	SEX	G04_D03	G04
M08	G04	G4	plate2	A10	D04	G04_D04	1	4			G04_A3_H09_1	SEX	G04_D04	G04
M10	G05	G5	plate2	A10	D05	G04_D05	1	4			G04_A3_H09_1	SEX	G04_D05	G04
M12	G06	G6	plate2	A10	D06	G04_D06	1	4			G04_A3_H09_1	SEX	G04_D06	G04
M14	G07	G7	plate2	A10	D07	G04_D07	1	4			G04_A3_H09_1	SEX	G04_D07	G04
M16	G08	G8	plate2	A10	D08	G04_D08	1	4			G04_A3_H09_1	SEX	G04_D08	G04
M18	G09	G9	plate2			E04_	0	4	A09		E04_A3_G01_1	SEX	E04	E04
M20	G10	G10	plate2			G04_	0	4	A10		G04_A3_H09_1	SEX	G04	G04
M22	G11	G11	plate2			H04_	0	4	E10		H04_A3_A02_1	SEX	H04	H04
M24	G12	G12	plate2			NA_	0	4	MJM36_D5	1	NA	NA	NA	NA
O02	H01	H1	plate2	F12	D01	D05_D01	1	4			D05_A1.1_C12_1	ASEX	D05_D01	D05
O04	H02	H2	plate2	F12	D02	D05_D02	1	4			D05_A1.1_C12_1	ASEX	D05_D02	D05
O06	H03	H3	plate2	F12	D03	D05_D03	1	4			D05_A1.1_C12_1	ASEX	D05_D03	D05
O08	H04	H4	plate2	F12	D04	D05_D04	1	4			D05_A1.1_C12_1	ASEX	D05_D04	D05
O10	H05	H5	plate2	F12	D05	D05_D05	1	4			D05_A1.1_C12_1	ASEX	D05_D05	D05
O12	H06	H6	plate2	F12	D06	D05_D06	1	4			D05_A1.1_C12_1	ASEX	D05_D06	D05
O14	H07	H7	plate2	F12	D07	D05_D07	1	4			D05_A1.1_C12_1	ASEX	D05_D07	D05
O16	H08	H8	plate2	F12	D08	D05_D08	1	4			D05_A1.1_C12_1	ASEX	D05_D08	D05
O18	H09	H9	plate2			NA_	0	4	MJM36_H3	1	NA	NA	NA	NA
O20	H10	H10	plate2			NA_	0	4	BCAL-B2	1	NA	NA	NA	NA
O22	H11	H11	plate2			NA_	0	4	BCAL-C2	1	NA	NA	NA	NA
O24	H12	H12	plate2			NA_	0	4	BLANK		NA	NA	NA	NA
B01	A01	A1	plate3	F12	A01	D05_A01	1	4			D05_A1.1_C12_1	ASEX	D05_A01	D05
B03	A02	A2	plate3	F12	A02	D05_A02	1	4			D05_A1.1_C12_1	ASEX	D05_A02	D05
